data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
6268982,231,ETH5273,5273,2019-09-24,2019,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,Borena,Arero,Web,4.4833,38.6667,2,Halgan Media,Regional,24 Sep. Unidentified armed men ambushed Ethiopian military forces and police forces. Four soldiers and one civilian killed. Military and police were moving in the groups when they came uder attack.,5,1572403720,ETH
6159205,231,ETH5300,5300,2019-09-23,2019,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Bodi Communal Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Southern Nations,South Omo,Bako Gazer,Jinka,5.2833,36.7667,2,AFP,International,"As reported to have taken place throughout the past month, by October 15, at least 40 people have been killed following clashes between Bodi Tribesmen and Federal government soldiers in the lower Omo valley during a disarmament campaign. Clashes are reported to have begun as part of resettlement programs tied to the building of the Gibe III dam and sugar plantations. Four events were coded for four weeks between from September 15 to October 15 (16, 23, 30 September and 14 October), and fatalities were split for each event (10).",10,1571699181,ETH
6024179,231,ETH5274,5274,2019-09-22,2019,1,Riots,Mob violence,Rioters (Ethiopia),Christian Group (Ethiopia),5,Police Forces of Ethiopia (2018-),,1,15,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,Twitter,New media,22 Sep. Five people killed in the clash between unidentified mobs of unknown number and security forces. The mobs were throwing rocks at a Christian church and commercial bank when the security forces intervened. The reason for the unrest is not known. [size=no report].,5,1571091924,ETH
6255623,231,ETH5262,5262,2019-09-17,2019,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,West Wellega,Mana Sibu,Mendi,9.8000,35.1000,1,BBC News,International,"17 Sep. One person killed in the grenade explosion that was thrown at the military camp in Mendi, west Wellega zone.",1,1572403704,ETH
6159203,231,ETH5299,5299,2019-09-16,2019,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Bodi Communal Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Southern Nations,South Omo,Bako Gazer,Jinka,5.2833,36.7667,2,AFP,International,"As reported to have taken place throughout the past month, by October 15, at least 40 people have been killed following clashes between Bodi Tribesmen and Federal government soldiers in the lower Omo valley during a disarmament campaign. Clashes are reported to have begun as part of resettlement programs tied to the building of the Gibe III dam and sugar plantations. Four events were coded for four weeks between from September 15 to October 15 (16, 23, 30 September and 14 October), and fatalities were split for each event (10).",10,1571699181,ETH
5979749,231,ETH5272,5272,2019-09-16,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Government of Ethiopia (2018-),7,37,Eastern Africa,Ethiopia,Oromia,West Wellega,Guliso,Guliso,9.1667,35.4667,1,VOA,International,16 Sep. Guliso city Mayor was killed by unidentified armed men in Guliso.,1,1569279142,ETH
6268938,231,ETH5271,5271,2019-09-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Orthodox Christian Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Gonder,Tach Gayint,Nefas Mewcha,11.7333,38.4666,1,Halgan Media,Regional,23 Sep. Thousands of Amharas held demonstration in Nefas Mewcha against what they called interference and blatant attack on Ethiopian Orthodox Church and its followers by Federal Government and influential individuals from the rival Oromo ethnic group. [Size=thousands],0,1572403720,ETH
6268950,231,ETH5269,5269,2019-09-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Orthodox Christian Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Gonder,Misraq Este,Mekane Yesus,11.6333,38.0666,1,Halgan Media,Regional,21 Sep. Thousands of Amharas held demonstration in Mekane Yesus against what they called interference and blatant attack on Ethiopian Orthodox Church and its followers by Federal Government and influential individuals from the rival Oromo ethnic group. [Size=thousands],0,1572403720,ETH
6268961,231,ETH5263,5263,2019-09-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Orthodox Christian Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Gonder,Misraq Belessa,Belessa,12.4080,37.6930,1,Halgan Media,Regional,15 Sep. Thousands of Amharas held demonstration in Belessa against what they called interference and blatant attack on Ethiopian Orthodox Church and its followers by Federal Government and influential individuals from the rival Oromo ethnic group. [Size=thousands],0,1572403720,ETH
6268994,231,ETH5267,5267,2019-09-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Orthodox Christian Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Wollo,Kombolcha,Kombolcha,11.0816,39.7434,1,Halgan Media,Regional,19 Sep. Thousands of Amharas held demonstration in Kombolcha against what they called interference and blatant attack on Ethiopian Orthodox Church and its followers by Federal Government and influential individuals from the rival Oromo ethnic group. [Size=thousands],0,1572403720,ETH
6269000,231,ETH5266,5266,2019-09-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Orthodox Christian Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,Halgan Media,Regional,18 Sep. Thousands of Amharas held demonstration in Gonder against what they called interference and blatant attack on Ethiopian Orthodox Church and its followers by Federal Government and influential individuals from the rival Oromo ethnic group. [Size=thousands],0,1572403720,ETH
6269023,231,ETH5264,5264,2019-09-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Orthodox Christian Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Gonder,Farta,Debre Tabor,11.8500,38.0166,1,Halgan Media,Regional,16 Sep. Thousands of Amharas held demonstration in Debre Tabor against what they called interference and blatant attack on Ethiopian Orthodox Church and its followers by Federal Government and influential individuals from the rival Oromo ethnic group. [Size=thousands],0,1572403720,ETH
6269024,231,ETH5270,5270,2019-09-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Orthodox Christian Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Wollo,Meket,Filakit Geregera,11.6666,38.8000,1,Halgan Media,Regional,22 Sep. Thousands of Amharas held demonstration in Meket against what they called interference and blatant attack on Ethiopian Orthodox Church and its followers by Federal Government and influential individuals from the rival Oromo ethnic group. [Size=thousands],0,1572403720,ETH
6268916,231,ETH5265,5265,2019-09-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Orthodox Christian Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Wollo,Dessie Zuria,Dessie,11.1333,39.6333,1,Halgan Media,Regional,17 Sep. Thousands of Amharas held demonstration in Dessie against what they called interference and blatant attack on Ethiopian Orthodox Church and its followers by Federal Government and influential individuals from the rival Oromo ethnic group. [Size=thousands],0,1572403720,ETH
6268917,231,ETH5268,5268,2019-09-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Orthodox Christian Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Wollo,Debresina,Mekane Selam,10.7491,38.7605,1,Halgan Media,Regional,20 Sep. Thousands of Amharas held demonstration in Mekane Selam against what they called interference and blatant attack on Ethiopian Orthodox Church and its followers by Federal Government and influential individuals from the rival Oromo ethnic group. [Size=thousands],0,1572403720,ETH
6255507,231,ETH5260,5260,2019-09-14,2019,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Police Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,West Wellega,Gidami,Gidami,8.9833,34.6167,1,BBC News,International,14 Sep. 2 civilians killed in the clash between unidentified armed group and security forces in Gidani.,2,1572403704,ETH
6268998,231,ETH5261,5261,2019-09-13,2019,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Police Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,Oromia-Finfinne,Burayu,Gefersa,9.0667,38.6667,2,Halgan Media,Regional,13 Sep. 9 people killed in the grenade explosion that was thrown at police camp in Burayu by unidentified armed group.,9,1572403720,ETH
6315310,231,ETH5259,5259,2019-09-04,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Aid Workers (Ethiopia),7,37,Eastern Africa,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.2500,34.5833,2,Xinhua,International,04 Sep. Two aid workers were killed after their vehicle was ambushed by an unidentified armed group in the Gambella region.,2,1572403786,ETH
6268993,231,ETH5258,5258,2019-09-03,2019,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Women (Ethiopia),7,47,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Birqod,7.5958,43.7742,2,Halgan Media,Regional,"03 Sep. An unidentified ethnic militia opened fire on a civilian women, near Birqod. The victim was seriously injured. The attack comes amidst communal tensions between ethnic groups in the area.",0,1572403720,ETH
6269010,231,ETH5255,5255,2019-08-26,2019,1,Violence against civilians,Attack,Oromo Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Somali Ethnic Group (Ethiopia),7,47,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.3500,42.8000,2,Halgan Media,Regional,26 Aug. Oromo militias attacked Tuli Guled town in Ethiopian Somali region (No coordinates available for Tuli Guled area). One person killed in the attack.,1,1572403720,ETH
7210495,231,ETH5256,5256,2019-08-26,2019,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.0330,38.7000,1,Addis Standard,National,"26 August. Two police officers assaulted a handcuffed youth in Addis. When a woman attempted to intervene, they assaulted her as well. One of the officers also fired shots into the air. An investigation was launched after a viedo of the attack was released.",0,1600121118,ETH
6127664,231,ETH5242,5242,2019-08-23,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Orthodox Christian Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Oromia,East Wellega,Haro Limu,Harar,9.9167,36.2667,1,Twitter,New media,"23 August: Ethiopian Orthodox church leader in Harar, Oromia region was killed by unidentified armed group.",1,1571164643,ETH
6128162,231,ETH5241,5241,2019-08-18,2019,1,Strategic developments,Disrupted weapons use,Police Forces of Ethiopia (2018-),,1,Military Forces of Ethiopia (2018-),,1,11,Eastern Africa,Ethiopia,Amhara,North Gondar,Metema,Metema,12.9667,36.2000,1,Twitter,New media,"18 August: Police forces seized five trucks full of weapons in metama. The weapons were being transported by members of military forces, who said they were taking them to Darfur, Sudan but could not provide any documents supporting the claim.",0,1571164643,ETH
6128949,231,ETH5240,5240,2019-08-16,2019,1,Protests,Excessive force against protesters,Police Forces of Ethiopia (2018-),,1,Protesters (Ethiopia),,6,16,Eastern Africa,Ethiopia,Amhara,South Wollo,Worebabu,South Wollo,11.5000,40.0000,1,Twitter,New media,"16 Aug. Police intervened the demonstration held by South Wolo youths. 4 people killed by bullets fired by the police. The government gave the land to government officials after compensating the farmers, which the demonstrators objected to. [Size=no report]",4,1571164644,ETH
7261514,231,ETH5239,5239,2019-08-14,2019,1,Battles,Armed clash,Unidentified Communal Militia (Kenya),Pastoralists (Kenya),4,Oromo Ethnic Militia (Ethiopia),Pastoralists (Ethiopia),4,44,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.0490,2,Daily Nation (Kenya),Regional,14 Aug. Kenyan pastoralist and Oromo pastoralist clashed in Moyal. 2 Ethiopians and 1 Kenyan were killed in the clash.,3,1603755456,ETH
6128378,231,ETH5238,5238,2019-08-13,2019,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),,7,47,Eastern Africa,Ethiopia,Southern Nations,Amaro,Amaro,Kele,5.8148,37.7668,1,Twitter,New media,11 Aug. Unidentified armed ethnic militia attacked passengers in a Bajaj (three wheeler vehicle) in Kele. One killed and 6 injured in the attack.,1,1571164644,ETH
5740561,231,ETH5254,5254,2019-08-12,2019,3,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),Police Forces of Ethiopia (2018-); Government of Ethiopia (2018-),7,17,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.0330,38.7000,3,Africa News,Regional,12 August. Police arrested several (number not reported) police officers and local government officials in connection to violence in the Oromia region.,0,1567462122,ETH
5726014,231,ETH5237,5237,2019-08-08,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Oromia,West Harerghe,Mieso,Bordode,9.2333,40.7500,1,ENA,National,"08 Aug: Unidentified armed group killed 7 people and wounded 3 in Gumbi Bordode, West Hararghe zone.",7,1567450154,ETH
7187657,231,ETH5630,5630,2019-08-08,2019,1,Riots,Mob violence,Rioters (Ethiopia),,5,Civilians (Ethiopia),Aid Workers (Ethiopia),7,57,Eastern Africa,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.2500,34.5833,1,Aid Worker Security Database,Local partner-Other,"On 8 August 2019, one male national INGO staff member was wounded when mob violence erupted at a project site in Gambella. [size=no report]",0,1599525366,ETH
5726012,231,ETH5236,5236,2019-08-07,2019,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.2500,34.5833,1,ENA,National,07 Aug: A police officer shot and killed 8 people and wounded 9 in the bus station in Gambella. Reasons unknown.,8,1567450154,ETH
5726013,231,ETH5235,5235,2019-08-05,2019,1,Battles,Armed clash,Police Forces of Ethiopia (2018-),,1,Police Forces of Ethiopia (2018-),,1,11,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.0330,38.7000,1,ENA,National,05 Aug : Two were killed during a clash between members of federal police. The clash started when a member of federal police rejected an order from his boss and later killed him and his colleague.,2,1567450154,ETH
5959085,231,ETH5252,5252,2019-07-20,2019,2,Riots,Violent demonstration,Rioters (Ethiopia),Sidama Ethnic Group (Ethiopia),5,Civilians (Ethiopia),Orthodox Christian Group (Ethiopia),7,57,Eastern Africa,Ethiopia,Southern Nations,Sidama,Awasa,Hagere Selam,6.4830,38.5174,2,Ethiopia Observer; Addis Standard,National,"19 - 20 July: An angry mob burned down three churches in Hula Woreda (no coordinates available, in the Hagere Selam area) in response to security forces killing protesters earlier in the day. [size=no report]",0,1568053753,ETH
